date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:10%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DATE_TRUNC	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DATE_TRUNC	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:14	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:11%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DAY	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DAY	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:11%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFMONTH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFMONTH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:11%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFWEEK	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFWEEK	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:11%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFYEAR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DAYOFYEAR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:15	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:12%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DEGREES	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DEGREES	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:12%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/DENSE_RANK	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/DENSE_RANK	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:12%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/E	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/E	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:12%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ENCODE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ENCODE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:13%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ENDS_WITH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ENDS_WITH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:16	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:13%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/EXP	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/EXP	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:13%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/EXTRACT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/EXTRACT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:13%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/FACTORIAL	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/FACTORIAL	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:13%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/FIRST_VALUE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/FIRST_VALUE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:17	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:14%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/FLATTEN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/FLATTEN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:14%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/FLOOR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/FLOOR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:14%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/FROM_HEX	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/FROM_HEX	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:14%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_BEYOND	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_BEYOND	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:18	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:15%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_DISTANCE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_DISTANCE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:15%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_NEARBY	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/GEO_NEARBY	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:15%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/GREATEST	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/GREATEST	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:16%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/HASH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/HASH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:19	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:16%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/HASH64	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/HASH64	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:16%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/HEX	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/HEX	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:16%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/HOUR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/HOUR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:16%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ILIKE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ILIKE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:20	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:17%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IMAXDIR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IMAXDIR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:17%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IMINDIR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IMINDIR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:17%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/INITCAP	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/INITCAP	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:17%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/INSTR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/INSTR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:21	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:18%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ISDATE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ISDATE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:18%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/ISNUMERIC	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/ISNUMERIC	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:18%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_BIGINT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_BIGINT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:18%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_INT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_INT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:19%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_MEMBER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_MEMBER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:22	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:19%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_SUBSTR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_SUBSTR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:19%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_UTF8	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_UTF8	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:19%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_VARCHAR	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS_VARCHAR	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:19%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__DISTINCT_FROM	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__DISTINCT_FROM	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:23	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:20%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__FALSE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__FALSE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:20%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__NULL	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__NULL	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:20%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__TRUE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/IS__NOT__TRUE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:20%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LAG	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LAG	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:24	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:21%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_DAY	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_DAY	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:21%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_QUERY_ID	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_QUERY_ID	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:21%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_VALUE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LAST_VALUE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:21%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LCASE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LCASE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:25	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:22%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LEAD	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LEAD	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:22%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LEAST	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LEAST	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:22%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LEFT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LEFT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:22%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LENGTH	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LENGTH	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:23%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LEVENSHTEIN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LEVENSHTEIN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:26	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:23%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LIKE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LIKE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:23%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LISTAGG	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LISTAGG	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:23%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LIST_FILES	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LIST_FILES	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:27	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LN	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LN	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCALTIME	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCALTIME	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCALTIMESTAMP	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCALTIMESTAMP	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCATE	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOCATE	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:24%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOG	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOG	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:28	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOG10	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOG10	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LOWER	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LOWER	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LPAD	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LPAD	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:25%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LSHIFT	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LSHIFT	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/LTRIM	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/LTRIM	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:29	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/MAP_KEYS	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/MAP_KEYS	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/MAP_VALUES	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/MAP_VALUES	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
19:34:30	0/0	---M--	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2018:34:26%20GMT	https://docs.turboassure.com/current/reference/sql/sql-functions/functions/MASK	C:/My%20Web%20Sites/TurboAssureDocs/docs.turboassure.com/current/reference/sql/sql-functions/functions/MASK	(from https://docs.turboassure.com/current/reference/sql/sql-functions/functions/AI_GENERATE/)
